project,category,file_name,extension,relative_path,full_path,size_bytes,modified,matched_by,discipline,pages_or_sheets,extract_status,text_chars,keywords,summary,risks
2025,03-图纸资料,08.钢结构设计统一说明_4.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_4.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_4.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.钢结构设计统一说明_5.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_5.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_5.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.钢结构设计统一说明_6.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_6.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_6.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.钢结构设计统一说明_7.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_7.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_7.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.钢结构设计统一说明_8.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_8.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_8.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.钢结构设计统一说明_9.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_9.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.钢结构设计统一说明_9.dwg,545528,2025-02-19 17:25:44,directory,未判定,,metadata-only,25,结构、图纸,CAD文件; 头部指纹: 5f2a87d20f05,dwg_only
2025,03-图纸资料,08.食堂楼梯详图.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.食堂楼梯详图.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.食堂楼梯详图.dwg,576542,2025-03-05 18:32:04,directory,未判定,,metadata-only,25,详图、图纸,CAD文件; 头部指纹: cfb49c645bbb,dwg_only
2025,03-图纸资料,08.食堂楼梯详图_1.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\08.食堂楼梯详图_1.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\08.食堂楼梯详图_1.dwg,576542,2025-03-05 18:32:04,directory,未判定,,metadata-only,25,详图、图纸,CAD文件; 头部指纹: cfb49c645bbb,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_1.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_1.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_1.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_10.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_10.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_10.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_11.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_11.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_11.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_12.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_12.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_12.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_2.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_2.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_2.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_3.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_3.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_3.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_4.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_4.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_4.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_5.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_5.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_5.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_6.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_6.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_6.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_7.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_7.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_7.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_8.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_8.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_8.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,09.钢结构设计统一详图_9.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_9.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\09.钢结构设计统一详图_9.dwg,992293,2025-02-19 17:25:56,directory,未判定,,metadata-only,25,结构、详图、图纸,CAD文件; 头部指纹: 849beb8f5c58,dwg_only
2025,03-图纸资料,1#图书综合楼-给排水套建筑图_t9.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#图书综合楼-给排水套建筑图_t9.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#图书综合楼-给排水套建筑图_t9.dwg,2558398,2025-02-20 16:53:32,directory,房建结构,,metadata-only,25,图纸,CAD文件; 头部指纹: 60177800af26,dwg_only
2025,03-图纸资料,1#图书综合楼电气图纸0226.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#图书综合楼电气图纸0226.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#图书综合楼电气图纸0226.dwg,3566208,2025-02-26 11:44:02,directory,房建结构,,metadata-only,25,图纸,CAD文件; 头部指纹: b1396e366b45,dwg_only
2025,03-图纸资料,1#图书综合楼给排水装修施工图_t3.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#图书综合楼给排水装修施工图_t3.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#图书综合楼给排水装修施工图_t3.dwg,2262404,2025-01-06 12:28:26,directory,房建结构,,metadata-only,25,施工图、图纸,CAD文件; 头部指纹: 55d0f1a3a174,dwg_only
2025,03-图纸资料,1#综合楼-照度计算书.xlsx,.xlsx,2025\喀什体育运动学校\03-图纸资料\1#综合楼-照度计算书.xlsx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#综合楼-照度计算书.xlsx,15501,2025-03-05 09:25:04,directory,房建结构,1,text-extracted,1820,图纸,工作表: 1#综合楼照度计算 [1#综合楼照度计算] 照 度 计 算 表 序号 | 计 算 参 数 | 计 算 结 果 与 校 检 照 明 场 所 及 其 基 础 数 据 | 节 能 灯 具 | 查 表 | 灯具数量 | 平均照度 | 功率密度 房间或场所 | 房间 长度 a (m) | 房间 宽度 b （m） | 计算高度 h (m) | 房间 面积 A （m2） | 室型 指数 RI | 室空 间比 RCR | 灯具型号 | 光 源 | 单个镇流器功率(W) | 灯具功率 P (W) | 利用 系数 U | 维护 系数 K | 照度标准 Eav (lx) | 规范限值LPD (W/m2) | 计算 装灯 数 N (盏) | 实装...,
2025,03-图纸资料,1#综合楼OK.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#综合楼OK.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#综合楼OK.dwg,3905221,2025-03-06 22:59:56,directory,房建结构,,metadata-only,25,图纸,CAD文件; 头部指纹: fcac97e7ebf5,dwg_only
2025,03-图纸资料,1#综合楼平面系统图(绑定）.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#综合楼平面系统图(绑定）.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#综合楼平面系统图(绑定）.dwg,19745557,2025-12-13 11:16:30,directory,路线/总图,,metadata-only,25,平面、图纸,CAD文件; 头部指纹: 35e8fc5c260f,dwg_only
2025,03-图纸资料,1#综合楼立面图20241009.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1#综合楼立面图20241009.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#综合楼立面图20241009.dwg,5945525,2025-03-05 15:01:24,directory,房建结构,,metadata-only,25,立面、图纸,CAD文件; 头部指纹: 91b9beb4bcee,dwg_only
2025,03-图纸资料,1#综合楼给排水计算书.docx,.docx,2025\喀什体育运动学校\03-图纸资料\1#综合楼给排水计算书.docx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1#综合楼给排水计算书.docx,100441,2025-02-14 10:43:12,directory,房建结构,263,text-extracted,10122,图纸,计算书 专 业：给排水 设 计：高梨娜 校 对:周君 审 核：栾雯俊 工程名称： 喀什地区体育运动学校迁建项目（一期） ---- 1#综合楼 设计单位：上海现代建筑装饰环境设计研究院有限公司 编制日期:2024年10月※ 工程概况 本工程为喀什体育运动学校迁建项目。包括室内运动馆、运动员公寓、行政实验楼、教学楼、宿舍楼、食堂、后勤服务楼、室内田径场等多层建筑。最高建筑地上10层，地下1层，建筑高度38.4m。 本单体工程为1#综合楼，地上4层，为多层公共建筑，建筑高度为20.2米，室内外高差为0.30米，建筑面积8247.07平方米。 设计依据 政府各相关主管部门对方案设计的审查意见。 建设单位提供及现场收集的本工程有关资料和设计任...,
2025,03-图纸资料,1-1#-30-01~08综合楼详图20241021.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\1-1#-30-01~08综合楼详图20241021.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\1-1#-30-01~08综合楼详图20241021.dwg,10622388,2025-12-13 11:16:29,directory,房建结构,,metadata-only,25,详图、图纸,CAD文件; 头部指纹: 8e422639025b,dwg_only
2025,03-图纸资料,12#司令台-分缝.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\12#司令台-分缝.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台-分缝.dwg,2238281,2025-09-29 18:55:40,directory,未判定,,metadata-only,25,图纸,CAD文件; 头部指纹: 06223dbaa3d8,dwg_only
2025,03-图纸资料,12#司令台-照度计算书.xlsx,.xlsx,2025\喀什体育运动学校\03-图纸资料\12#司令台-照度计算书.xlsx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台-照度计算书.xlsx,15563,2025-02-10 15:45:48,directory,未判定,1,text-extracted,1555,图纸,工作表: 12#司令台照度计算 [12#司令台照度计算] 照 度 计 算 表 序号 | 计 算 参 数 | 计 算 结 果 与 校 检 照 明 场 所 及 其 基 础 数 据 | 节 能 灯 具 | 查 表 | 灯具数量 | 平均照度 | 功率密度 房间或场所 | 房间 长度 a (m) | 房间 宽度 b （m） | 计算高度 h (m) | 房间 面积 A （m2） | 室型 指数 RI | 室空 间比 RCR | 灯具型号 | 光 源 | 单个镇流器功率(W) | 灯具功率 P (W) | 利用 系数 U | 维护 系数 K | 照度标准 Eav (lx) | 规范限值LPD (W/m2) | 计算 装灯 数 N (盏) |...,
2025,03-图纸资料,12#司令台-防雷计算书.xlsx,.xlsx,2025\喀什体育运动学校\03-图纸资料\12#司令台-防雷计算书.xlsx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台-防雷计算书.xlsx,10804,2025-03-10 11:02:50,directory,未判定,3,text-extracted,285,图纸,"工作表: Sheet1, Sheet2, Sheet3 [Sheet1] 年雷击计算(矩形建筑物) 建筑物数据 | 建筑物的长L(m) | 85 建筑物的宽W(m) | 15.4 建筑物的高H(m) | 16.45 等效面积Ae(k㎡) | 0.0218 建筑物属性 | 住宅、办公楼等一般性民用建筑物或一般性工业建筑物 气象参数 | 地区 | 新疆维吾尔族自治区 年平均雷暴日Td(d/a) | 19 年平均密度Ng(次/(k㎡.a)) | 1.9 计算结果 | 预计雷击次数N(次/a) | 0.0414 防雷类别 | 第三类防雷 [Sheet2] [Sheet3]",
2025,03-图纸资料,12#司令台-预审意见修改-0307_t3(1).dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\12#司令台-预审意见修改-0307_t3(1).dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台-预审意见修改-0307_t3(1).dwg,2967263,2025-03-13 15:58:14,directory,未判定,,metadata-only,25,图纸,CAD文件; 头部指纹: d0a6bebc9f1a,dwg_only
2025,03-图纸资料,12#司令台OK.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\12#司令台OK.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台OK.dwg,2177819,2025-03-06 22:46:38,directory,未判定,,metadata-only,25,图纸,CAD文件; 头部指纹: c5d5c85dcad5,dwg_only
2025,03-图纸资料,12#司令台电压降计算及校验.xlsx,.xlsx,2025\喀什体育运动学校\03-图纸资料\12#司令台电压降计算及校验.xlsx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台电压降计算及校验.xlsx,17407,2025-02-12 15:15:16,directory,机电/照明,1,text-extracted,564,图纸,工作表: 12#司令台12AL-2配电箱WL4回路电压降计算 [12#司令台12AL-2配电箱WL4回路电压降计算] 压降校验 配电级数 | 回路信息 | 回路阻抗 DY11变压器容量(KVA) | 1000 | 线路规格或母线额定电流 | 线路类型 | 功率因数 | 计算电流 | 长度（m） | 电阻（Ω/Km） | 电抗（Ω/Km） 变压器母排 | 三相 | 125x10 | 母排 | 0.85 | 2000 | 15 | 0.022 | 0.123 第一级配电 | 三相 | 70 | 电缆 | 0.8 | 115.6 | 280 | 0.31 | 0.078 第二级配电 | 三相 | 6 | 电缆 | 0.8 | 15.2 |...,
2025,03-图纸资料,12#司令台给排水图纸_t8_t9_t3.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\12#司令台给排水图纸_t8_t9_t3.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台给排水图纸_t8_t9_t3.dwg,1766628,2025-02-23 21:48:52,directory,未判定,,metadata-only,25,图纸,CAD文件; 头部指纹: 4b88103bc51c,dwg_only
2025,03-图纸资料,12#司令台给排水图纸_t8_t9_t3_1.dwg,.dwg,2025\喀什体育运动学校\03-图纸资料\12#司令台给排水图纸_t8_t9_t3_1.dwg,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台给排水图纸_t8_t9_t3_1.dwg,1766628,2025-02-23 21:48:52,directory,未判定,,metadata-only,25,图纸,CAD文件; 头部指纹: 4b88103bc51c,dwg_only
2025,03-图纸资料,12#司令台给排水计算书.docx,.docx,2025\喀什体育运动学校\03-图纸资料\12#司令台给排水计算书.docx,D:\高治国资料\2025\喀什体育运动学校\03-图纸资料\12#司令台给排水计算书.docx,225990,2025-02-06 14:24:48,directory,房建结构,154,text-extracted,4436,图纸,计算书 专 业：给排水 设 计：高梨娜 校 对:周君 审 核：栾雯俊 工程名称： 喀什地区体育运动学校迁建项目（一期） ---- 12#司令台 设计单位：上海现代建筑装饰环境设计研究院有限公司 编制日期:2024年10月※ 工程概况 本工程为喀什体育运动学校迁建项目。包括室内运动馆、运动员公寓、行政实验楼、教学楼、宿舍楼、食堂、后勤服务楼、室内田径场等多层建筑。最高建筑地上10层，地下1层，建筑高度38.4m。 本单体工程为司令台，地上一层，为多层公共建筑，建筑高度为6.2米，室内外高差为0.30米，建筑面积1798.12平方米。 设计依据 政府各相关主管部门对方案设计的审查意见。 建设单位提供及现场收集的本工程有关资料和设计任务书...,
